movie_id,title,tags
9429,A Night at the Roxbury,Comedy night life nightclub flower flower shop make a match clubbing
38117,Beastly,Drama Fantasy Romance based on novel love beautiful woman curse teenager popularity blind tutor teenage romance modern fairy tale based on young adult novel
9792,The Hills Have Eyes,Horror Thriller ambush new mexico van family holiday axe in the head
13778,Dickie Roberts: Former Child Star,Comedy loser child prodigy
228203,"McFarland, USA",Drama california small town coach championship woman director track and field
41382,Lottery Ticket,Comedy
13960,ATL,Drama
114150,Pitch Perfect,Comedy Music Romance competition roommate college female friendship music hazing male female relationship audition group of friends dorm room bickering dj singing competition film score female musician singing contest young adult acapella
26602,Summer Catch,Drama Comedy Romance beach baseball sport bikini party love romance pool summer flashback
10223,A Simple Plan,Drama Crime Thriller brother brother relationship money delivery airplane greed friendship suspense financial transactions
16028,They,Horror Thriller suicide asylum nightmare darkness supernatural suspense
15639,Larry the Cable Guy: Health Inspector,Comedy health inspector food intoxication
16112,The Adventures of Elmo in Grouchland,Family
26390,Brooklyn's Finest,Crime Drama Thriller male nudity female nudity tattoo gambling corruption father son relationship prostitute robbery detective police brutality wife husband relationship card game desperation undercover kidnapping drug dealer retirement death of a friend asthma police fellatio blood splatter revenge deception murder betrayal priest breast bag of money shootout blood on shirt shot in the back undercover cop blood suicidal f word shot to death punched in the face redemption police officer killed hospital dirty cop police corruption pistol new york city church violence strangulation foot chase police detective father daughter relationship police station held at gunpoint catholic guilt brooklyn new york city narcotics cop nypd missing person racial slur swat team ensemble cast pregnant wife confessional drive by shooting shot in the shoulder gun in mouth police raid reference to god razor blade shot through a door stealing money police officer shot expecting twins lens flare flashback money problems family man neo-noir bmw apathy confession booth thoughts of retirement hail mary working in the nude drug raid ironing money bedtime prayer briefing shot point blank reference to gregory hines police badge sex slave trail of blood gold watch man slaps a woman mold
27759,55 Days at Peking,Action Drama History siege epic beijing
109428,Evil Dead,Horror remake demon necronomicon duringcreditsstinger
23049,My Life in Ruins,Comedy Romance beach greece tour bus tour guide viagra hospital
9310,American Dreamz,Comedy Drama Family usa president moderator musical music castingshow image campaign sleeper agent
11411,Superman IV: The Quest for Peace,Action Adventure Science Fiction saving the world dc comics mountains nuclear missile u.s. army alter ego sequel superhero laboratory convertible catholic school newspaper editor nuclear weapons disarmament volcanic eruption great wall of china super powers superhuman strength
16988,How She Move,Drama black people loss of sister dance stepping
7304,Running Scared,Action Crime Drama Thriller ice hockey racism pedophile throat slitting shot in the stomach head blown off police investigation pistol whip shot in the shoulder child uses gun ankle holster breaking finger
24747,Bobby Jones: Stroke of Genius,Drama sport
58048,Shanghai Surprise,Adventure
1491,The Illusionist,Fantasy Drama Thriller Romance magic princess love rivalry vienna austria crown prince duchess supernatural power childhood sweetheart vienna
2989,Roar,Adventure Thriller africa lion elephant vegetarian leopard tiger zebra wildlife independent film jungle blood exploitation film animal attack wildlife reserve wildlife conservation
10629,Veronica Guerin,Drama Crime Thriller journalism police drug scene murder drug lord
255343,Escobar: Paradise Lost,Thriller Romance surfer murder murderer columbia telephone conversation
4723,Southland Tales,Action Adventure Comedy Drama Science Fiction Thriller suicide brother brother relationship spy prophecy middle east screenwriter terrorist wife husband relationship nevada amnesia allegory mass murder kidnapping blackmail riot evacuation afghanistan time travel undercover agent marxism politics politician smuggling twin brother movie in movie murder surrealism balloon interracial relationship anti conformity end of the world conspiracy metaphysics memory search dirty cop apocalypse los angeles terrorism paradox cult film doomsday near future alternate reality split personality big corporation mother son relationship no opening credits north korea doppelganger government corruption southern california alternate timeline karma environmental issue world war iii mysterious past absurdism fourth dimension santa monica california
10800,Dragon Hunters,Animation Family destroy future world supremacy best friend dragon doomsday
25763,Damnation Alley,Action Adventure Science Fiction based on novel future post-apocalyptic war cockroach motorcycle scorpion post nuclear battle for survival
79694,The Apparition,Horror Thriller experiment supernatural paranormal haunting disappearance fear ghost
4032,My Girl,Comedy Drama Family neighbor child killed by animal writing class makeup artist bee sting camper cosmetologist tree climbing death in childbirth tuba motor home bee attack
18615,Fur: An Imaginary Portrait of Diane Arbus,Drama Mystery Romance photographer biography hair werewolf hypertrichosis freak
10673,Wall Street,Crime Drama power fraud broker wall street finances lawyer union millionaire stock broker
4584,Sense and Sensibility,Drama Romance bowling based on novel servant country life jane austen inheritance military officer period drama rainstorm horse and carriage decorum
2977,Becoming Jane,Drama Romance england judge irland new love empowerment country life future letter law lovers creativity sister author family
10760,Sydney White,Comedy college romance sorority student snow white young adult modern fairy tale
11093,House of Sand and Fog,Drama san francisco immigrant house intimidation iranian
207,Dead Poets Society,Drama individual philosophy poetry shakespeare professor literature friendship filmes focados em um professor
8467,Dumb and Dumber,Comedy gas station motel utah stupidity pill prank cigar smoking violence criminal fired from the job clumsiness stepmother stepdaughter relationship sitting on a toilet aspen colorado parakeet defecation scooter hotel suite endangered species foolish laxative
639,When Harry Met Sally...,Comedy Romance Drama new york wife husband relationship restaurant platonic love orgasm friendship male female relationship
24226,The Verdict,Drama boston court malpractice alcoholic courtroom defense attorney
9285,Road Trip,Comedy Adventure female nudity sex sexism sperm bank erection blonde road trip sorority politically incorrect pot smoking teen movie teen sex comedy cross country political stoner sperm donor school bus losing money male virgin horniness dorm room sex tape young adult
14709,Varsity Blues,Comedy Drama Romance american football small town texas cheerleader sport party high school sports police car american football star the big game
74643,The Artist,Drama Comedy Romance film producer film history movie studio hollywood dog mustache hollywoodland silent film marquee terrier movie star flapper silent film star
13788,The Unborn,Horror Thriller Mystery
83666,Moonrise Kingdom,Comedy Drama Romance new england first love eye patch search party devastation pen pal handkerchief child smoking small town sheriff the color red the color blue boy scouts sand dancing meet cute boy scouts leader pipe smoking duringcreditsstinger
10781,The Texas Chainsaw Massacre: The Beginning,Horror mass murder planned murder chain saw sadism knife psychopath prequel murder gore serial killer blood leatherface slaughterhouse slasher chainsaw torture cruelty series of murders violence cannibal severed foot severed hand
318850,The Young Messiah,Drama egypt jesus christ gospel christian journey biblical
13908,The Master of Disguise,Comedy Family aftercreditsstinger duringcreditsstinger
